Consequent	Antecedent 	Support %	Confidence %
item_164	item_168	0.302519837901601	0.575539568345324
item_26	item_21	0.682519576733395	0.573979591836735
item_133	item_130	3.342953028898262	0.572916666666667
item_50	item_25	0.840961621332219	0.56935817805383
item_14	item_25	0.840961621332219	0.56935817805383
item_74	item_25	0.840961621332219	0.56935817805383
item_107	item_124	1.547856897234664	0.562429696287964
item_130	item_124	1.547856897234664	0.562429696287964
item_131	item_130	3.342953028898262	0.559895833333333
item_139	item_148	1.641877451172427	0.556733828207847
item_140	item_146	2.270422265460069	0.555981595092024
item_170	item_173	0.471843891058036	0.55350553505535
item_132	item_129	1.180915568672003	0.552893475856985
item_12	item_20	0.474890853454167	0.549954170485793
item_139	item_130	3.342953028898262	0.546875
item_169	item_157	0.562382202257364	0.541795665634675
item_22	item_14	0.563688043284277	0.540540540540541
item_12	item_14	0.563688043284277	0.540540540540541
item_107	item_14	0.563688043284277	0.540540540540541
item_51	item_107	2.497638604142999	0.540257929592192
item_74	item_26	1.213996874687142	0.537827178200072
item_107	item_26	1.213996874687142	0.537827178200072
item_164	item_156	2.1855425987107	0.537741485759809
item_176	item_171	0.324283855016824	0.536912751677852
item_26	item_74	1.217043837083274	0.536480686695279
item_76	item_22	1.22444360290245	0.53323853537149
item_146	item_142	2.802770124098426	0.528032303152663
item_191	item_187	0.580663976634151	0.524737631184408
item_182	item_187	0.580663976634151	0.524737631184408
item_179	item_187	0.580663976634151	0.524737631184408
item_76	item_21	0.682519576733395	0.510204081632653
item_190	item_182	0.256380121617328	0.509337860780985
item_178	item_182	0.256380121617328	0.509337860780985
item_169	item_182	0.256380121617328	0.509337860780985
item_140	item_146 and item_151	0.345612591789742	0.503778337531486
item_164	item_146 and item_151	0.345612591789742	0.503778337531486
item_128	item_146 and item_151	0.345612591789742	0.503778337531486
item_154	item_166	0.259862364355763	0.50251256281407
item_50	item_26	1.213996874687142	0.501972032986734
item_128	item_134	4.867304787648485	0.500804864961545
item_131	item_136	0.174112136921784	0.5
item_133	item_136	0.174112136921784	0.5
item_132	item_136	0.174112136921784	0.5
item_129	item_136	0.174112136921784	0.5
item_141	item_136	0.174112136921784	0.5
item_155	item_136	0.174112136921784	0.5
item_151	item_136	0.174112136921784	0.5
item_154	item_136	0.174112136921784	0.5
item_107	item_76	5.855391164679611	0.498067201903063
item_151	item_140	0.986780536004214	0.485222761358624
item_107	item_50	0.359976843085789	0.483675937122128
item_171	item_176	0.362588525139616	0.480192076830732
item_187	item_176	0.362588525139616	0.480192076830732
item_2	item_12	1.81381318638269	0.479961603071754
item_130	item_146	2.270422265460069	0.479294478527607
item_169	item_177	0.367376608904965	0.4739336492891
item_105	item_107	2.497638604142999	0.470547228999651
item_151	item_155	2.131132555922642	0.469771241830065
item_123	item_108	1.207467669552575	0.468637346791637
item_46	item_25	0.840961621332219	0.46583850931677
item_18	item_25	0.840961621332219	0.46583850931677
item_160	item_157	0.562382202257364	0.464396284829721
item_164	item_157	0.562382202257364	0.464396284829721
item_172	item_173	0.471843891058036	0.461254612546125
item_156	item_173	0.471843891058036	0.461254612546125
item_141	item_146	2.270422265460069	0.460122699386503
item_12	item_18	0.66641420406813	0.457217504898759
item_25	item_15	1.348063220116916	0.452050371327091
item_155	item_161	1.065130997619016	0.44953003677973
item_169	item_161	1.065130997619016	0.44953003677973
item_178	item_190	0.19413503266779	0.448430493273543
item_170	item_190	0.19413503266779	0.448430493273543
item_155	item_160	0.6829548570757	0.446144040790312
item_154	item_160	0.6829548570757	0.446144040790312
item_139	item_146	2.270422265460069	0.440950920245399
item_136	item_133	0.198487836090834	0.43859649122807
item_155	item_133	0.198487836090834	0.43859649122807
item_133	item_135	1.608360864814984	0.433017591339648
item_170	item_168	0.302519837901601	0.431654676258993
item_156	item_168	0.302519837901601	0.431654676258993
item_51	item_26	1.213996874687142	0.430261742560057
item_134	item_148	1.641877451172427	0.424178154825027
item_140	item_132	0.618968646756944	0.421940928270042
item_148	item_159	0.737364899863757	0.413223140495868
item_169	item_159	0.737364899863757	0.413223140495868
item_136	item_131	0.211110966017664	0.412371134020619
item_159	item_163	0.423963053404545	0.410677618069815
item_148	item_135	1.608360864814984	0.40595399188092
item_14	item_51	0.214593208756099	0.405679513184584
item_108	item_51	0.214593208756099	0.405679513184584
item_12	item_51	0.214593208756099	0.405679513184584
item_123	item_51	0.214593208756099	0.405679513184584
item_169	item_51	0.214593208756099	0.405679513184584
item_180	item_171	0.324283855016824	0.402684563758389
item_16	item_46	0.21851073183684	0.398406374501992
item_50	item_46	0.21851073183684	0.398406374501992
item_22	item_46	0.21851073183684	0.398406374501992
item_135	item_148	1.641877451172427	0.397667020148462
item_155	item_148	1.641877451172427	0.397667020148462
item_154	item_140	0.986780536004214	0.397000441111601
item_18	item_26	1.213996874687142	0.394406597346719
item_46	item_45	0.110561206945333	0.393700787401575
item_19	item_45	0.110561206945333	0.393700787401575
item_18	item_45	0.110561206945333	0.393700787401575
item_21	item_45	0.110561206945333	0.393700787401575
item_170	item_45	0.110561206945333	0.393700787401575
item_15	item_45	0.110561206945333	0.393700787401575
item_134	item_45	0.110561206945333	0.393700787401575
item_128	item_124	1.547856897234664	0.393700787401575
item_25	item_74	1.217043837083274	0.393419170243205
item_76	item_18	0.66641420406813	0.391900718484651
item_187	item_186	0.223734095944493	0.389105058365759
item_134	item_186	0.223734095944493	0.389105058365759
item_157	item_155	2.131132555922642	0.388071895424837
item_189	item_175	0.22634577799832	0.384615384615385
item_184	item_175	0.22634577799832	0.384615384615385
item_177	item_175	0.22634577799832	0.384615384615385
item_154	item_146	2.270422265460069	0.383435582822086
item_170	item_169	5.340454519733434	0.383079305566876
item_157	item_160	0.6829548570757	0.382409177820268
item_136	item_148 and item_151	0.114478730026073	0.380228136882129
item_131	item_148 and item_151	0.114478730026073	0.380228136882129
item_157	item_148 and item_151	0.114478730026073	0.380228136882129
item_161	item_148 and item_151	0.114478730026073	0.380228136882129
item_129	item_148 and item_151	0.114478730026073	0.380228136882129
item_141	item_148 and item_151	0.114478730026073	0.380228136882129
item_124	item_148 and item_151	0.114478730026073	0.380228136882129
item_123	item_148 and item_151	0.114478730026073	0.380228136882129
item_142	item_148 and item_151	0.114478730026073	0.380228136882129
item_141	item_146 and item_151	0.345612591789742	0.377833753148615
item_175	item_187	0.580663976634151	0.374812593703148
item_170	item_187	0.580663976634151	0.374812593703148
item_22	item_4	0.116219851395291	0.374531835205993
item_15	item_4	0.116219851395291	0.374531835205993
item_142	item_139	1.292347336301945	0.370495116200741
item_190	item_195	0.117525692422205	0.37037037037037
item_160	item_195	0.117525692422205	0.37037037037037
item_170	item_195	0.117525692422205	0.37037037037037
item_15	item_195	0.117525692422205	0.37037037037037
item_138	item_195	0.117525692422205	0.37037037037037
item_76	item_195	0.117525692422205	0.37037037037037
item_187	item_188	1.176998045591263	0.369822485207101
item_48	item_20	0.474890853454167	0.366636113657195
item_140	item_130	3.342953028898262	0.364583333333333
item_108	item_50	0.359976843085789	0.362756952841596
item_191	item_192	0.120572654818336	0.36101083032491
item_193	item_192	0.120572654818336	0.36101083032491
item_178	item_192	0.120572654818336	0.36101083032491
item_1	item_192	0.120572654818336	0.36101083032491
item_2	item_192	0.120572654818336	0.36101083032491
item_179	item_176	0.362588525139616	0.360144057623049
item_154	item_167	0.243321711348194	0.35778175313059
item_186	item_177	0.367376608904965	0.355450236966825
item_170	item_177	0.367376608904965	0.355450236966825
item_12	item_177	0.367376608904965	0.355450236966825
item_164	item_177	0.367376608904965	0.355450236966825
item_154	item_164	1.963984904477729	0.354609929078014
item_154	item_159	0.737364899863757	0.354191263282172
item_171	item_170	1.231408088379321	0.353481795687522
item_132	item_135	1.608360864814984	0.351826792963464
item_107	item_123	1.85777650095544	0.3514526710403
item_139	item_134	4.867304787648485	0.348774816669648
item_46	item_107	2.497638604142999	0.348553502962705
item_124	item_107	2.497638604142999	0.348553502962705
item_163	item_16	0.125360738583685	0.347222222222222
item_14	item_16	0.125360738583685	0.347222222222222
item_160	item_16	0.125360738583685	0.347222222222222
item_25	item_16	0.125360738583685	0.347222222222222
item_161	item_16	0.125360738583685	0.347222222222222
item_108	item_16	0.125360738583685	0.347222222222222
item_26	item_16	0.125360738583685	0.347222222222222
item_123	item_16	0.125360738583685	0.347222222222222
item_130	item_148	1.641877451172427	0.344644750795334
item_107	item_128	9.06732481054423	0.340838173875474
item_108	item_93	1.149575384026082	0.340780007572889
item_128	item_93	1.149575384026082	0.340780007572889
item_189	item_182	0.256380121617328	0.33955857385399
item_180	item_182	0.256380121617328	0.33955857385399
item_183	item_182	0.256380121617328	0.33955857385399
item_173	item_182	0.256380121617328	0.33955857385399
item_51	item_19	0.385223102939448	0.338983050847458
item_108	item_19	0.385223102939448	0.338983050847458
item_160	item_156	2.1855425987107	0.338577972515435
item_99	item_105	0.257685962644241	0.337837837837838
item_93	item_105	0.257685962644241	0.337837837837838
item_123	item_124	1.547856897234664	0.337457817772778
item_16	item_166	0.259862364355763	0.33500837520938
item_156	item_166	0.259862364355763	0.33500837520938
item_146	item_166	0.259862364355763	0.33500837520938
item_193	item_188	1.176998045591263	0.332840236686391
item_155	item_164	1.963984904477729	0.332446808510638
item_133	item_129	1.180915568672003	0.331736085514191
item_140	item_138	1.981831398512212	0.329453107840984
item_130	item_123	1.85777650095544	0.328022492970947
item_107	item_18	0.66641420406813	0.326583932070542
item_164	item_169	5.340454519733434	0.326024940907979
item_146	item_130	3.342953028898262	0.325520833333333
item_93	item_108	1.207467669552575	0.324441240086518
item_2	item_15	1.348063220116916	0.322893122376493
item_45	item_26	1.213996874687142	0.322696306920043
item_21	item_26	1.213996874687142	0.322696306920043
item_132	item_134	4.867304787648485	0.321945984618136
item_50	item_22	1.22444360290245	0.319943121222894
item_46	item_21	0.682519576733395	0.318877551020408
item_128	item_160	0.6829548570757	0.318674314850223
item_176	item_170	1.231408088379321	0.31813361611877
item_148	item_141	1.38941485263584	0.31328320802005
item_138	item_141	1.38941485263584	0.31328320802005
item_26	item_76	5.855391164679611	0.312221231043711
item_154	item_142	2.802770124098426	0.310607237148626
item_107	item_25	0.840961621332219	0.31055900621118
item_2	item_14	0.563688043284277	0.308880308880309
item_1	item_48	0.141030830906645	0.308641975308642
item_100	item_48	0.141030830906645	0.308641975308642
item_21	item_48	0.141030830906645	0.308641975308642
item_93	item_48	0.141030830906645	0.308641975308642
item_74	item_48	0.141030830906645	0.308641975308642
item_157	item_163	0.423963053404545	0.308008213552361
item_134	item_163	0.423963053404545	0.308008213552361
item_129	item_128	9.06732481054423	0.307234410253948
item_148	item_155	2.131132555922642	0.306372549019608
item_164	item_155	2.131132555922642	0.306372549019608
item_108	item_123	1.85777650095544	0.304592314901593
item_195	item_193	0.579793415949542	0.3003003003003
item_12	item_193	0.579793415949542	0.3003003003003
item_176	item_187	0.580663976634151	0.299850074962519
